A,B,C,D,E1,E2,E3,F1,F2,F3,F4,G11,G12,G13,G14,G21,G22,G23,G24,G25,G26,G31,G32,G33,G34,G35,H,I,J
2.2,2.92,E,B,2521,31.7,11.31,G,0.58,0.56,0.94,0,0,0,0,2.06,1.43,1.7,1718,10.4,46,,,,,,A3,E,1.44378947368445
3,2.81,E,B,2521,34.8,11.23,G,0.58,0.55,0.94,0,0,0,0,2.08,1.44,1.7,1718,10.4,46,,,,,,A3,E,1.52336842105285
1.7,2.87,E,B,2521,31.8,11.13,G,0.58,0.55,0.94,0,0,0,0,2.09,1.46,1.7,1718,10.4,46,,,,,,A3,E,1.44947368421072
1.5,2.8,E,B,2521,36.6,11.04,G,0.59,0.54,0.94,0,0,0,0,2.11,1.47,1.7,1718,10.4,46,,,,,,A3,E,0.875368421053082
1.5,2.62,E,B,2521,35.3,10.95,G,0.59,0.53,0.94,0,0,0,0,2.13,1.48,1.7,1718,10.4,46,,,,,,A3,E,0.776842105262929
3.2,2.36,E,B,2521,33.5,10.86,G,0.59,0.53,0.94,0,0,0,0,2.15,1.49,1.74,1718,10.4,46,,,,,,A3,E,1.53663157894769
1,2.44,E,B,2521,36.9,10.76,G,0.59,0.52,0.94,0,0,0,0,2.16,1.51,1.88,1718,10.4,46,,,,,,A3,E,0.659368421052946
1.9,2.15,E,B,2521,35.7,10.57,G,0.6,0.52,0.94,0,0,0,0,2.2,1.53,2.35,1718,10.4,46,,,,,,A3,E,1.73178947368442
0.6,1.79,E,B,2521,39.1,10.36,G,0.6,0.52,0.94,0,0,0,0,2.25,1.56,2.92,1718,10.4,46,,,,,,A3,E,0.600631578947315
1.2,1.67,E,B,2521,32.3,10.11,G,0.6,0.51,0.94,0,0,0,0,2.3,1.6,3.61,1718,10.4,46,,,,,,A3,E,1.28842105263161
0.6,1.42,E,B,2521,37.5,9.83,G,0.6,0.51,0.94,0,0,0,0,2.37,1.65,4.35,1718,10.4,46,,,,,,A3,E,0.574105263158273
1.1,1.11,E,B,2521,37.3,9.52,G,0.6,0.51,0.94,0,0,0,0,2.45,1.7,5.04,1718,10.4,46,,,,,,A3,E,1.23536842105288
1.6,1.17,E,B,2521,34.3,9.19,G,0.6,0.5,0.94,0,0,0,0,2.53,1.76,5.81,1718,10.4,46,,,,,,A3,E,0.80336842105261
3.1,1.61,D,B,2528,36,13,G,0.54,0.65,0.94,0,0,0,0,1.79,1.51,4.8,1718,12.8,53,,,,,,A3,F,2.44800000000005
2.1,1.66,D,B,2528,36.7,13,G,0.54,0.65,0.94,0,0,0,0,1.79,1.51,4.8,1718,12.8,53,,,,,,A3,F,1.80000000000028
2.8,1.74,C,B,2528,36.3,13.06,G,0.54,0.65,0.94,0,0,0,0,1.78,1.5,4.05,1718,12.8,53,,,,,,A3,F,2.66400000000019
3.28,1.5,C,B,2528,37.8,13.05,G,0.54,0.64,0.94,0,0,0,0,1.79,1.5,3.31,1718,12.8,53,,,,,,A3,F,2.23199999999991
4.04,1.53,D,B,2528,30.7,13.01,G,0.54,0.64,0.94,0,0,0,0,1.79,1.51,2.82,1718,12.8,53,,,,,,A3,F,2.59199999999971
2.76,1.77,E,B,2528,29,12.94,G,0.54,0.64,0.94,0,0,0,0,1.8,1.51,2.31,1718,12.8,53,,,,,,A3,F,1.72799999999981
3.49,2.13,E,B,2528,26,12.87,G,0.54,0.63,0.94,0,0,0,0,1.81,1.52,1.94,1718,12.8,53,,,,,,A3,F,2.51999999999988
1.87,2.18,E,B,2528,29.5,12.74,G,0.55,0.63,0.94,0,0,0,0,1.83,1.54,1.56,1718,12.8,53,,,,,,A3,F,1.44000000000048
2.52,2.12,E,B,2528,27.1,12.57,G,0.55,0.63,0.94,0,0,0,0,1.85,1.56,1.4,1718,12.8,53,,,,,,A3,F,1.94399999999995
1.76,2.15,E,B,2528,29.1,12.48,G,0.55,0.62,0.94,0,0,0,0,1.87,1.57,1.4,1718,12.8,53,,,,,,A3,F,1.87200000000011
3.34,2.37,E,B,2528,32.8,12.4,G,0.55,0.62,0.94,0,0,0,0,1.88,1.58,1.4,1718,12.8,53,,,,,,A3,F,2.51999999999988
3.03,2.29,E,B,2528,34.8,12.31,G,0.55,0.61,0.94,0,0,0,0,1.89,1.59,1.4,1718,12.8,53,,,,,,A3,F,2.30400000000039
3.92,2.32,E,B,2528,34.5,12.22,G,0.56,0.61,0.94,0,0,0,0,1.91,1.6,1.4,1718,12.8,53,,,,,,A3,F,3.09599999999982
1.52,2.16,E,B,2528,39,12.12,G,0.56,0.6,0.94,0,0,0,0,1.92,1.62,1.4,1718,12.8,53,,,,,,A3,F,1.22400000000034
2.65,2.19,E,B,2528,35.8,12.03,G,0.56,0.6,0.94,0,0,0,0,1.94,1.63,1.4,1718,12.8,53,,,,,,A3,F,2.01599999999978
2.64,2.14,E,B,2528,30.9,11.94,G,0.56,0.59,0.94,0,0,0,0,1.95,1.64,1.4,1718,12.8,53,,,,,,A3,F,2.08800000000025
3.73,1.99,E,B,2528,27.9,11.85,G,0.57,0.59,0.94,0,0,0,0,1.97,1.65,1.4,1718,12.8,53,,,,,,A3,F,2.73600000000002
3.1,2.3,E,B,2528,31.8,11.76,G,0.57,0.58,0.94,0,0,0,0,1.98,1.67,1.4,1718,12.8,53,,,,,,A3,F,2.30400000000039
3.87,1.96,E,B,2528,32.1,11.67,G,0.57,0.58,0.94,0,0,0,0,2,1.68,1.4,1718,12.8,53,,,,,,A3,F,2.73600000000002
2.92,2.11,E,B,2528,28.3,11.58,G,0.57,0.57,0.94,0,0,0,0,2.01,1.69,1.4,1718,12.8,53,,,,,,A3,F,2.51999999999988
3.81,1.93,E,B,2528,28.6,11.48,G,0.58,0.57,0.94,0,0,0,0,2.03,1.71,1.4,1718,12.8,53,,,,,,A3,F,2.08800000000025
2.9,2.07,E,B,2528,28.4,11.39,G,0.58,0.56,0.94,0,0,0,0,2.05,1.72,1.4,1718,12.8,53,,,,,,A3,F,2.59199999999971
2.51,2,E,B,2528,31.7,11.31,G,0.58,0.56,0.94,0,0,0,0,2.06,1.73,1.4,1718,12.8,53,,,,,,A3,F,1.58400000000015
2.59,1.93,E,B,2528,34.8,11.23,G,0.58,0.55,0.94,0,0,0,0,2.08,1.75,1.4,1718,12.8,53,,,,,,A3,F,2.16000000000008
1.51,1.73,E,B,2528,31.8,11.13,G,0.58,0.55,0.94,0,0,0,0,2.09,1.76,1.4,1718,12.8,53,,,,,,A3,F,1.22400000000034
1.54,1.95,E,B,2528,36.6,11.04,G,0.59,0.54,0.94,0,0,0,0,2.11,1.77,1.4,1718,12.8,53,,,,,,A3,F,1.08000000000004
0.8,1.74,E,B,2528,35.3,10.95,G,0.59,0.53,0.94,0,0,0,0,2.13,1.79,1.4,1718,12.8,53,,,,,,A3,F,1.08000000000004
3.35,1.68,E,B,2528,33.5,10.86,G,0.59,0.53,0.94,0,0,0,0,2.15,1.81,1.44,1718,12.8,53,,,,,,A3,F,2.30399999999975
0.19,1.75,E,B,2528,36.9,10.76,G,0.59,0.52,0.94,0,0,0,0,2.16,1.82,1.56,1718,12.8,53,,,,,,A3,F,0.719999999999601
0.2,1.57,E,B,2528,35.7,10.57,G,0.6,0.52,0.94,0,0,0,0,2.2,1.85,1.94,1718,12.8,53,,,,,,A3,F,1.36800000000001
0.07,1.18,E,B,2528,39.1,10.36,G,0.6,0.52,0.94,0,0,0,0,2.25,1.89,2.41,1718,12.8,53,,,,,,A3,F,0.432
1.67,1.12,E,B,2528,32.3,10.11,G,0.6,0.51,0.94,0,0,0,0,2.3,1.94,2.98,1718,12.8,53,,,,,,A3,F,0.863999999999905
0.6,1.1,E,B,2528,37.5,9.83,G,0.6,0.51,0.94,0,0,0,0,2.37,1.99,3.59,1718,12.8,53,,,,,,A3,F,0.432000000000272
1.2,0.72,E,B,2528,37.3,9.52,G,0.6,0.51,0.94,0,0,0,0,2.45,2.06,4.16,1718,12.8,53,,,,,,A3,F,0.792000000000073
0.73,0.62,E,B,2528,34.3,9.19,G,0.6,0.5,0.94,0,0,0,0,2.53,2.13,4.8,1718,12.8,53,,,,,,A3,F,1.15199999999987
1.8,2.14,D,B,2567,36,13,G,0.54,0.65,0.94,0,0,0,0,1.79,1.79,4.06,1718,16.9,92,,,,,,A3,G,2.2327582014433
2.5,2.15,D,B,2567,36.7,13,G,0.54,0.65,0.94,0,0,0,0,1.79,1.79,4.06,1718,16.9,92,,,,,,A3,G,1.51033765481273
2.8,2.16,C,B,2567,36.3,13.06,G,0.54,0.65,0.94,0,0,0,0,1.78,1.78,3.42,1718,16.9,92,,,,,,A3,G,2.01921376201213
3.4,2.15,C,B,2567,37.8,13.05,G,0.54,0.64,0.94,0,0,0,0,1.79,1.79,2.8,1718,16.9,92,,,,,,A3,G,2.36407109334479
3,2.41,D,B,2567,30.7,13.01,G,0.54,0.64,0.94,0,0,0,0,1.79,1.79,2.38,1718,16.9,92,,,,,,A3,G,2.90990189062022
2.2,2.34,E,B,2567,29,12.94,G,0.54,0.64,0.94,0,0,0,0,1.8,1.8,1.95,1718,16.9,92,,,,,,A3,G,1.98930185747294
3.2,2.73,E,B,2567,26,12.87,G,0.54,0.63,0.94,0,0,0,0,1.81,1.81,1.64,1718,16.9,92,,,,,,A3,G,2.51370206297999
2.8,2.77,E,B,2567,29.5,12.74,G,0.55,0.63,0.94,0,0,0,0,1.83,1.83,1.31,1718,16.9,92,,,,,,A3,G,1.34948251121799
2.8,2.9,E,B,2567,27.1,12.57,G,0.55,0.63,0.94,0,0,0,0,1.85,1.85,1.19,1718,16.9,92,,,,,,A3,G,1.8166596268393
2.1,2.59,E,B,2567,29.1,12.48,G,0.55,0.62,0.94,0,0,0,0,1.87,1.87,1.19,1718,16.9,92,,,,,,A3,G,1.26524752943077
3.1,3.21,E,B,2567,32.8,12.4,G,0.55,0.62,0.94,0,0,0,0,1.88,1.88,1.19,1718,16.9,92,,,,,,A3,G,2.40206510458115
2.6,3.02,E,B,2567,34.8,12.31,G,0.55,0.61,0.94,0,0,0,0,1.89,1.89,1.19,1718,16.9,92,,,,,,A3,G,2.18453156515437
3.9,3.06,E,B,2567,34.5,12.22,G,0.56,0.61,0.94,0,0,0,0,1.91,1.91,1.19,1718,16.9,92,,,,,,A3,G,2.82143977867413
2.3,2.8,E,B,2567,39,12.12,G,0.56,0.6,0.94,0,0,0,0,1.92,1.92,1.19,1718,16.9,92,,,,,,A3,G,1.09479943837435
4.3,2.89,E,B,2567,35.8,12.03,G,0.56,0.6,0.94,0,0,0,0,1.94,1.94,1.19,1718,16.9,92,,,,,,A3,G,1.9074556595374
4.1,2.58,E,B,2567,30.9,11.94,G,0.56,0.59,0.94,0,0,0,0,1.95,1.95,1.19,1718,16.9,92,,,,,,A3,G,1.90237653961212
2.2,2.63,E,B,2567,27.9,11.85,G,0.57,0.59,0.94,0,0,0,0,1.97,1.97,1.19,1718,16.9,92,,,,,,A3,G,2.68818946426798
3.8,2.84,E,B,2567,31.8,11.76,G,0.57,0.58,0.94,0,0,0,0,1.98,1.98,1.19,1718,16.9,92,,,,,,A3,G,2.23120829738157
4.6,2.76,E,B,2567,32.1,11.67,G,0.57,0.58,0.94,0,0,0,0,2,2,1.19,1718,16.9,92,,,,,,A3,G,2.7890567449348
4.5,2.67,E,B,2567,28.3,11.58,G,0.57,0.57,0.94,0,0,0,0,2.01,2.01,1.19,1718,16.9,92,,,,,,A3,G,2.09922699256595
4.6,2.67,E,B,2567,28.6,11.48,G,0.58,0.57,0.94,0,0,0,0,2.03,2.03,1.19,1718,16.9,92,,,,,,A3,G,2.74525252847972
4.6,2.85,E,B,2567,28.4,11.39,G,0.58,0.56,0.94,0,0,0,0,2.05,2.05,1.19,1718,16.9,92,,,,,,A3,G,2.09144699783941
3.1,2.77,E,B,2567,31.7,11.31,G,0.58,0.56,0.94,0,0,0,0,2.06,2.06,1.19,1718,16.9,92,,,,,,A3,G,1.80802221547715
4.5,2.42,E,B,2567,34.8,11.23,G,0.58,0.55,0.94,0,0,0,0,2.08,2.08,1.19,1718,16.9,92,,,,,,A3,G,1.86609508899132
2.6,2.67,E,B,2567,31.8,11.13,G,0.58,0.55,0.94,0,0,0,0,2.09,2.09,1.19,1718,16.9,92,,,,,,A3,G,1.0848360530742
1.6,2.44,E,B,2567,36.6,11.04,G,0.59,0.54,0.94,0,0,0,0,2.11,2.11,1.19,1718,16.9,92,,,,,,A3,G,1.11103634247847
2.1,2.67,E,B,2567,35.3,10.95,G,0.59,0.53,0.94,0,0,0,0,2.13,2.13,1.19,1718,16.9,92,,,,,,A3,G,0.576
3.2,2.43,E,B,2567,33.5,10.86,G,0.59,0.53,0.94,0,0,0,0,2.15,2.15,1.21,1718,16.9,92,,,,,,A3,G,2.40972364416223
0.4,3.22,E,B,2567,36.9,10.76,G,0.59,0.52,0.94,0,0,0,0,2.16,2.16,1.31,1718,16.9,92,,,,,,A3,G,0.136110251174202
2.2,3.08,E,B,2567,35.7,10.57,G,0.6,0.52,0.94,0,0,0,0,2.2,2.2,1.64,1718,16.9,92,,,,,,A3,G,0.147028648946019
1.9,2.78,E,B,2567,39.1,10.36,G,0.6,0.52,0.94,0,0,0,0,2.25,2.25,2.04,1718,16.9,92,,,,,,A3,G,0.0536476838255595
2.3,2.56,E,B,2567,32.3,10.11,G,0.6,0.51,0.94,0,0,0,0,2.3,2.3,2.52,1718,16.9,92,,,,,,A3,G,1.20350452456769
0.7,2.26,E,B,2567,37.5,9.83,G,0.6,0.51,0.94,0,0,0,0,2.37,2.37,3.03,1718,16.9,92,,,,,,A3,G,0.432
2.5,2.41,E,B,2567,37.3,9.52,G,0.6,0.51,0.94,0,0,0,0,2.45,2.45,3.52,1718,16.9,92,,,,,,A3,G,0.865151536255055
2.3,1.89,E,B,2567,34.3,9.19,G,0.6,0.5,0.94,0,0,0,0,2.53,2.53,4.06,1718,16.9,92,,,,,,A3,G,0.52444370569674
0.97,1.97,D,A,2481,32.9,13,G,0.54,0.65,0.94,0,0,0,0,1.79,0.09,63.74,1718,1.5,10,,,,,,A3,A,
0.85,1.97,C,A,2481,26.7,13.05,G,0.54,0.65,0.94,0,0,0,0,1.79,0.09,57.22,1718,1.5,10,,,,,,A3,A,
1.13,2.08,C,A,2481,35.9,13.06,G,0.54,0.64,0.94,0,0,0,0,1.78,0.09,49.92,1718,1.5,10,,,,,,A3,A,
1.06,2.32,D,A,2481,33.4,13.04,G,0.54,0.64,0.94,0,0,0,0,1.79,0.09,42.7,1718,1.5,10,,,,,,A3,A,
1.11,2.07,D,A,2481,28.7,13,G,0.54,0.64,0.94,0,0,0,0,1.79,0.09,35.6,1718,1.5,10,,,,,,A3,A,
0.65,1.72,E,A,2481,29.5,12.94,G,0.54,0.63,0.94,0,0,0,0,1.8,0.09,28.7,1718,1.5,10,,,,,,A3,A,
1.15,1.79,E,A,2481,33.7,12.85,G,0.55,0.63,0.94,0,0,0,0,1.81,0.09,20.83,1718,1.5,10,,,,,,A3,A,
0.86,1.6,E,A,2481,26.1,12.72,G,0.55,0.63,0.94,0,0,0,0,1.83,0.09,15.02,1718,1.5,10,,,,,,A3,A,
1.24,1.77,E,A,2481,27.1,12.64,G,0.55,0.62,0.94,0,0,0,0,1.84,0.1,12.94,1718,1.5,10,,,,,,A3,A,
1.37,2.06,E,A,2481,27.7,12.57,G,0.55,0.62,0.94,0,0,0,0,1.85,0.1,12.5,1718,1.5,10,,,,,,A3,A,
2,1.94,E,A,2481,28.7,12.48,G,0.55,0.62,0.94,0,0,0,0,1.87,0.1,12.5,1718,1.5,10,,,,,,A3,A,
1.61,1.85,E,A,2481,29.2,12.39,G,0.55,0.61,0.94,0,0,0,0,1.88,0.1,12.5,1718,1.5,10,,,,,,A3,A,
2,1.77,E,A,2481,30.2,12.3,G,0.56,0.61,0.94,0,0,0,0,1.89,0.1,12.5,1718,1.5,10,,,,,,A3,A,
2.03,1.93,E,A,2481,32.3,12.22,G,0.56,0.61,0.94,0,0,0,0,1.91,0.1,12.5,1718,1.5,10,,,,,,A3,A,
2.08,1.98,E,A,2481,28.8,12.13,G,0.56,0.6,0.94,0,0,0,0,1.92,0.1,12.5,1718,1.5,10,,,,,,A3,A,
2.37,2,E,A,2481,28,12.05,G,0.56,0.6,0.94,0,0,0,0,1.93,0.1,12.5,1718,1.5,10,,,,,,A3,A,
2.33,2.3,E,A,2481,41.4,11.96,G,0.57,0.59,0.94,0,0,0,0,1.95,0.1,12.5,1718,1.5,10,,,,,,A3,A,
2.08,2.04,E,A,2481,36.4,11.89,G,0.57,0.58,0.94,0,0,0,0,1.96,0.1,12.5,1718,1.5,10,,,,,,A3,A,
2.43,2.12,E,A,2481,42.7,11.8,G,0.57,0.58,0.94,0,0,0,0,1.98,0.1,12.5,1718,1.5,10,,,,,,A3,A,
2.27,2.08,E,A,2481,42.8,11.71,G,0.57,0.57,0.94,0,0,0,0,1.99,0.1,12.5,1718,1.5,10,,,,,,A3,A,
2.36,1.97,E,A,2481,37,11.62,G,0.58,0.57,0.94,0,0,0,0,2.01,0.1,12.5,1718,1.5,10,,,,,,A3,A,
2.5,1.98,E,A,2481,38.3,11.53,G,0.58,0.56,0.94,0,0,0,0,2.02,0.11,12.5,1718,1.5,10,,,,,,A3,A,
2.47,1.85,E,A,2481,37.5,11.46,G,0.58,0.56,0.94,0,0,0,0,2.03,0.11,12.5,1718,1.5,10,,,,,,A3,A,
2.08,1.65,E,A,2481,32,11.37,G,0.58,0.55,0.94,0,0,0,0,2.05,0.11,12.5,1718,1.5,10,,,,,,A3,A,
1.56,1.47,E,A,2481,33.1,11.27,G,0.58,0.55,0.94,0,0,0,0,2.07,0.11,12.5,1718,1.5,10,,,,,,A3,A,
1.69,1.35,E,A,2481,28.5,11.19,G,0.59,0.54,0.94,0,0,0,0,2.08,0.11,12.5,1718,1.5,10,,,,,,A3,A,
1.65,1.56,E,A,2481,32.7,11.1,G,0.59,0.53,0.94,0,0,0,0,2.1,0.11,12.5,1718,1.5,10,,,,,,A3,A,
1.36,1.37,E,A,2481,27.1,11.02,G,0.59,0.53,0.94,0,0,0,0,2.11,0.11,12.5,1718,1.5,10,,,,,,A3,A,
1.22,1.26,E,A,2481,34.2,10.84,G,0.59,0.52,0.94,0,0,0,0,2.15,0.11,12.5,1718,1.5,10,,,,,,A3,A,
0.85,1.19,E,A,2481,43,10.65,G,0.6,0.52,0.94,0,0,0,0,2.19,0.11,15.02,1718,1.5,10,,,,,,A3,A,
1.41,1.03,E,A,2481,41.6,10.42,G,0.6,0.52,0.94,0,0,0,0,2.24,0.12,20.83,1718,1.5,10,,,,,,A3,A,
1.73,0.86,E,A,2481,46.2,10.19,G,0.6,0.51,0.94,0,0,0,0,2.29,0.12,27.95,1718,1.5,10,,,,,,A3,A,
1.26,0.81,E,A,2481,47.4,9.91,G,0.6,0.51,0.94,0,0,0,0,2.35,0.12,35.6,1718,1.5,10,,,,,,A3,A,
1.13,0.98,E,A,2481,47.4,9.59,G,0.6,0.51,0.94,0,0,0,0,2.43,0.13,44.3,1718,1.5,10,,,,,,A3,A,
1.12,0.71,E,A,2481,43.6,9.27,G,0.6,0.5,0.94,0,0,0,0,2.51,0.13,53.16,1718,1.5,10,,,,,,A3,A,
1.95,1.96,D,A,2493,32.9,13,G,0.54,0.65,0.94,0,0,0,0,1.79,0.32,18.21,1718,3.1,18,,,,,,A3,B,0.701052631579131
1.69,1.93,C,A,2493,26.7,13.05,G,0.54,0.65,0.94,0,0,0,0,1.79,0.32,16.35,1718,3.1,18,,,,,,A3,B,0.609157894736718
2.27,2.34,C,A,2493,35.9,13.06,G,0.54,0.64,0.94,0,0,0,0,1.78,0.32,14.26,1718,3.1,18,,,,,,A3,B,0.816631578947451
2.11,2.26,D,A,2493,33.4,13.04,G,0.54,0.64,0.94,0,0,0,0,1.79,0.32,12.2,1718,3.1,18,,,,,,A3,B,0.760736842104954
2.21,2.1,D,A,2493,28.7,13,G,0.54,0.64,0.94,0,0,0,0,1.79,0.32,10.17,1718,3.1,18,,,,,,A3,B,0.79673684210519
1.29,1.66,E,A,2493,29.5,12.94,G,0.54,0.63,0.94,0,0,0,0,1.8,0.32,8.2,1718,3.1,18,,,,,,A3,B,0.465157894737054
2.3,1.74,E,A,2493,33.7,12.85,G,0.55,0.63,0.94,0,0,0,0,1.81,0.33,5.95,1718,3.1,18,,,,,,A3,B,0.82894736842114
1.72,1.83,E,A,2493,26.1,12.72,G,0.55,0.63,0.94,0,0,0,0,1.83,0.33,4.29,1718,3.1,18,,,,,,A3,B,0.620526315789576
2.48,2.01,E,A,2493,27.1,12.64,G,0.55,0.62,0.94,0,0,0,0,1.84,0.33,3.7,1718,3.1,18,,,,,,A3,B,0.892421052631569
2.75,2.29,E,A,2493,27.7,12.57,G,0.55,0.62,0.94,0,0,0,0,1.85,0.34,3.57,1718,3.1,18,,,,,,A3,B,0.98905263157878
3.99,2.26,E,A,2493,28.7,12.48,G,0.55,0.62,0.94,0,0,0,0,1.87,0.34,3.57,1718,3.1,18,,,,,,A3,B,1.43810526315786
3.22,2.2,E,A,2493,29.2,12.39,G,0.55,0.61,0.94,0,0,0,0,1.88,0.34,3.57,1718,3.1,18,,,,,,A3,B,1.15863157894729
4.01,1.94,E,A,2493,30.2,12.3,G,0.56,0.61,0.94,0,0,0,0,1.89,0.34,3.57,1718,3.1,18,,,,,,A3,B,1.4428421052633
4.07,2.05,E,A,2493,32.3,12.22,G,0.56,0.61,0.94,0,0,0,0,1.91,0.35,3.57,1718,3.1,18,,,,,,A3,B,1.46368421052607
4.17,2.13,E,A,2493,28.8,12.13,G,0.56,0.6,0.94,0,0,0,0,1.92,0.35,3.57,1718,3.1,18,,,,,,A3,B,1.4996842105263
4.73,2.12,E,A,2493,28,12.05,G,0.56,0.6,0.94,0,0,0,0,1.93,0.35,3.57,1718,3.1,18,,,,,,A3,B,1.70336842105275
4.66,2.53,E,A,2493,41.4,11.96,G,0.57,0.59,0.94,0,0,0,0,1.95,0.35,3.57,1718,3.1,18,,,,,,A3,B,1.67684210526307
4.16,2.22,E,A,2493,36.4,11.89,G,0.57,0.58,0.94,0,0,0,0,1.96,0.36,3.57,1718,3.1,18,,,,,,A3,B,1.49672889034285
4.87,2.45,E,A,2493,42.7,11.8,G,0.57,0.58,0.94,0,0,0,0,1.98,0.36,3.57,1718,3.1,18,,,,,,A3,B,1.75263157894751
4.54,2.24,E,A,2493,42.8,11.71,G,0.57,0.57,0.94,0,0,0,0,1.99,0.36,3.57,1718,3.1,18,,,,,,A3,B,1.63326315789458
4.71,2.3,E,A,2493,37,11.62,G,0.58,0.57,0.94,0,0,0,0,2.01,0.37,3.57,1718,3.1,18,,,,,,A3,B,1.69673684210533
5,2.28,E,A,2493,38.3,11.53,G,0.58,0.56,0.94,0,0,0,0,2.02,0.37,3.57,1718,3.1,18,,,,,,A3,B,1.79999999999996
4.94,2.11,E,A,2493,37.5,11.46,G,0.58,0.56,0.94,0,0,0,0,2.03,0.37,3.57,1718,3.1,18,,,,,,A3,B,1.78010526315802
4.16,1.8,E,A,2493,32,11.37,G,0.58,0.55,0.94,0,0,0,0,2.05,0.37,3.57,1718,3.1,18,,,,,,A3,B,1.49873684210547
3.13,1.53,E,A,2493,33.1,11.27,G,0.58,0.55,0.94,0,0,0,0,2.07,0.38,3.57,1718,3.1,18,,,,,,A3,B,1.12642105263134
3.37,1.41,E,A,2493,28.5,11.19,G,0.59,0.54,0.94,0,0,0,0,2.08,0.38,3.57,1718,3.1,18,,,,,,A3,B,1.21357894736832
3.3,1.54,E,A,2493,32.7,11.1,G,0.59,0.53,0.94,0,0,0,0,2.1,0.38,3.57,1718,3.1,18,,,,,,A3,B,1.18894736842094
2.71,1.33,E,A,2493,27.1,11.02,G,0.59,0.53,0.94,0,0,0,0,2.11,0.39,3.57,1718,3.1,18,,,,,,A3,B,0.97673684210509
2.43,1.28,E,A,2493,34.2,10.84,G,0.59,0.52,0.94,0,0,0,0,2.15,0.39,3.57,1718,3.1,18,,,,,,A3,B,0.876315789473594
1.7,1.31,E,A,2493,43,10.65,G,0.6,0.52,0.94,0,0,0,0,2.19,0.4,4.29,1718,3.1,18,,,,,,A3,B,0.612947368421004
2.83,0.77,E,A,2493,41.6,10.42,G,0.6,0.52,0.94,0,0,0,0,2.24,0.41,5.95,1718,3.1,18,,,,,,A3,B,1.01747368421076
3.47,0.77,E,A,2493,46.2,10.19,G,0.6,0.51,0.94,0,0,0,0,2.29,0.42,7.99,1718,3.1,18,,,,,,A3,B,1.24802591667763
2.51,0.84,E,A,2493,47.4,9.91,G,0.6,0.51,0.94,0,0,0,0,2.35,0.43,10.17,1718,3.1,18,,,,,,A3,B,0.904736842105258
2.26,0.87,E,A,2493,47.4,9.59,G,0.6,0.51,0.94,0,0,0,0,2.43,0.44,12.66,1718,3.1,18,,,,,,A3,B,0.812842105263165
2.24,0.55,E,A,2493,43.6,9.27,G,0.6,0.5,0.94,0,0,0,0,2.51,0.46,15.19,1718,3.1,18,,,,,,A3,C,0.805263157894913
2.13,1.4,D,A,2500,32.9,13,G,0.54,0.65,0.94,0,0,0,0,1.79,0.63,9.33,1718,6.5,25,,,,,,A3,C,1.40210526315826
1.89,1.51,C,A,2500,26.7,13.05,G,0.54,0.65,0.94,0,0,0,0,1.79,0.63,8.37,1718,6.5,25,,,,,,A3,C,1.21831578947344
2.38,1.98,C,A,2500,35.9,13.06,G,0.54,0.64,0.94,0,0,0,0,1.78,0.63,7.31,1718,6.5,25,,,,,,A3,C,1.6332631578949
2.24,2.23,D,A,2500,33.4,13.04,G,0.54,0.64,0.94,0,0,0,0,1.79,0.63,6.25,1718,6.5,25,,,,,,A3,C,1.52147368420991
2.34,1.77,D,A,2500,28.7,13,G,0.54,0.64,0.94,0,0,0,0,1.79,0.63,5.21,1718,6.5,25,,,,,,A3,C,1.59347368421038
1.49,1.48,E,A,2500,29.5,12.94,G,0.54,0.63,0.94,0,0,0,0,1.8,0.63,4.2,1718,6.5,25,,,,,,A3,C,0.930315789474108
2.47,1.92,E,A,2500,33.7,12.85,G,0.55,0.63,0.94,0,0,0,0,1.81,0.64,3.05,1718,6.5,25,,,,,,A3,C,1.65789473684228
1.82,2.26,E,A,2500,26.1,12.72,G,0.55,0.63,0.94,0,0,0,0,1.83,0.64,2.2,1718,6.5,25,,,,,,A3,C,1.24105263157915
2.55,2.5,E,A,2500,27.1,12.64,G,0.55,0.62,0.94,0,0,0,0,1.84,0.65,1.89,1718,6.5,25,,,,,,A3,C,1.78484210526314
2.93,2.79,E,A,2500,27.7,12.57,G,0.55,0.62,0.94,0,0,0,0,1.85,0.66,1.83,1718,6.5,25,,,,,,A3,C,1.97810526315756
4.36,2.75,E,A,2500,28.7,12.48,G,0.55,0.62,0.94,0,0,0,0,1.87,0.66,1.83,1718,6.5,25,,,,,,A3,C,2.87621052631572
3.68,2.61,E,A,2500,29.2,12.39,G,0.55,0.61,0.94,0,0,0,0,1.88,0.67,1.83,1718,6.5,25,,,,,,A3,C,2.31726315789459
4.51,2.34,E,A,2500,30.2,12.3,G,0.56,0.61,0.94,0,0,0,0,1.89,0.67,1.83,1718,6.5,25,,,,,,A3,C,2.88568421052659
4.71,2.33,E,A,2500,32.3,12.22,G,0.56,0.61,0.94,0,0,0,0,1.91,0.68,1.83,1718,6.5,25,,,,,,A3,C,2.92736842105214
4.81,2.29,E,A,2500,28.8,12.13,G,0.56,0.6,0.94,0,0,0,0,1.92,0.68,1.83,1718,6.5,25,,,,,,A3,C,2.99936842105261
5.32,2.42,E,A,2500,28,12.05,G,0.56,0.6,0.94,0,0,0,0,1.93,0.69,1.83,1718,6.5,25,,,,,,A3,C,3.4067368421055
